Date,District,Market,Fruit,Variety,Grade,CaseType,Min Price,Max Price,Avg Price
02-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
04-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,250,350,300
05-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
06-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,250,350,300
10-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
11-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,250,350,300
15-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
18-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
20-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
23-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,250,350,300
23-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
25-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
27-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
29-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
30-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,FC,250,350,300
31-10-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
31-10-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
01-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
04-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
05-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,250,350,300
06-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
10-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
11-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,350,325
14-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
15-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
18-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,325,325
20-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
23-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
23-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
25-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,350,325
27-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
29-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-11-2019,Shopian,Aglar,Apple,Golden Delicious,A,,,,
30-11-2019,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
01-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,350,325
04-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
05-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
06-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
10-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
11-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
15-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
18-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
20-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
23-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
23-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
25-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
27-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
29-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
30-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
31-10-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
31-10-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
01-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
02-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
03-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
04-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
05-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
06-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
07-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
08-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
09-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
10-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
11-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
12-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
13-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
15-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
18-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
20-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,FC,300,400,350
23-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
23-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
25-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
27-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,FC,300,400,350
29-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-11-2020,Shopian,Aglar,Apple,Golden Delicious,A,,,,
30-11-2020,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
01-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
04-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
05-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
06-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
10-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
11-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
15-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
18-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
20-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
23-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
23-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
25-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
27-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
29-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
30-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
31-10-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
31-10-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
01-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
04-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
05-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
06-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
10-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
11-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
15-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
16-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
16-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
17-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
17-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
18-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
18-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
19-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
19-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
20-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
20-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
21-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
21-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
22-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
22-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
23-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
23-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
24-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
24-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
25-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
25-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
26-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
26-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
27-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
27-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
28-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
28-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
29-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
29-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
30-11-2021,Shopian,Aglar,Apple,Golden Delicious,A,,,,
30-11-2021,Shopian,Aglar,Apple,Golden Delicious,B,,,,
01-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
01-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
02-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
02-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
03-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
03-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
04-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
04-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
05-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,FC,200,300,250
05-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
06-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
06-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
07-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
07-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
08-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
08-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
09-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
09-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
10-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,FC,200,300,250
10-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
11-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
11-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
12-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
12-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
13-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
13-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
14-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,,,,
14-10-2022,Shopian,Aglar,Apple,Golden Delicious,B,,,,
15-10-2022,Shopian,Aglar,Apple,Golden Delicious,A,FC,200,300,250
