Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F&V Mandi Narwal,Apple,kesri-small,2018-04-10,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-10,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-10,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-10,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-09,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-09,4000.0
,Delhi Mandi,Apple,krd-large,2018-04-09,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-09,6350.0
,Delhi Mandi,Apple,rd-large,2018-04-08,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-08,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-08,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-08,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-06,4000.0
,Delhi Mandi,Apple,krd-large,2018-04-06,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-06,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-06,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-05,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-05,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-05,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-05,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-04,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-04,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-04,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-04,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-03,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-03,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-03,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-03,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-02,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-02,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-02,6350.0
,Delhi Mandi,Apple,krd-large,2018-04-02,4000.0
,Delhi Mandi,Apple,krd-large,2018-04-01,4000.0
,Delhi Mandi,Apple,rd-large,2018-04-01,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-04-01,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-04-01,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-30,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-30,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-30,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-30,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-29,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-29,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-29,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-29,6350.0
,Delhi Mandi,Apple,krd-large,2018-03-28,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-28,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-28,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-28,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-27,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-27,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-27,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-27,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-26,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-26,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-26,6350.0
,Delhi Mandi,Apple,krd-large,2018-03-26,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-25,6350.0
,Delhi Mandi,Apple,krd-large,2018-03-25,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-25,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-25,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-23,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-23,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-23,6350.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-23,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-22,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-22,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-22,6350.0
,Delhi Mandi,Apple,krd-large,2018-03-22,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-21,6350.0
,Delhi Mandi,Apple,krd-large,2018-03-21,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-21,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-21,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-20,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-20,5050.0
,Delhi Mandi,Apple,krd-large,2018-03-20,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-20,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-19,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-19,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-19,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-19,5050.0
,Delhi Mandi,Apple,krd-large,2018-03-18,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-18,5050.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-18,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-18,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-16,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-16,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-16,5150.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-16,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-15,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-15,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-15,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-15,5150.0
,Delhi Mandi,Apple,krd-large,2018-03-14,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-14,5150.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-14,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-14,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-13,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-13,5150.0
,Delhi Mandi,Apple,krd-large,2018-03-13,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-13,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-12,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-12,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-12,5150.0
,Delhi Mandi,Apple,krd-large,2018-03-12,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-11,5150.0
,Delhi Mandi,Apple,krd-large,2018-03-11,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-11,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-11,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-09,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-09,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-09,5150.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-09,4000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-08,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-08,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-08,5150.0
,Delhi Mandi,Apple,krd-large,2018-03-08,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-07,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-07,5150.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-07,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-07,4000.0
,F&V Mandi Narwal,Apple,kesri-small,2018-03-06,4000.0
,Delhi Mandi,Apple,krd-large,2018-03-06,4000.0
,Delhi Mandi,Apple,rd-large,2018-03-06,5150.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2018-03-06,4000.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-03-05,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-03-05,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-03-05,3833.0
,Delhi Mandi,Apple,golden-large,2018-03-05,3833.0
,Delhi Mandi,Apple,rd-large,2018-03-05,5117.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-03-05,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-03-04,3833.0
,Delhi Mandi,Apple,rd-large,2018-03-04,5117.0
,Delhi Mandi,Apple,golden-large,2018-03-04,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-03-04,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-03-04,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-03-04,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-03-02,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-03-02,3833.0
,Delhi Mandi,Apple,rd-large,2018-03-02,5117.0
,Delhi Mandi,Apple,golden-large,2018-03-02,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-03-02,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-03-02,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-28,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-28,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-28,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-28,5117.0
,Delhi Mandi,Apple,golden-large,2018-02-28,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-28,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-27,5117.0
,Delhi Mandi,Apple,golden-large,2018-02-27,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-27,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-27,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-27,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-27,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-26,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-26,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-26,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-26,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-26,5117.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-26,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-25,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-25,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-25,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-25,5100.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-25,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-25,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-23,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-23,5100.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-23,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-23,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-23,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-23,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-22,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-22,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-22,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-22,5100.0
,Delhi Mandi,Apple,golden-large,2018-02-22,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-22,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-21,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-21,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-21,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-21,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-21,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-21,5067.0
,Delhi Mandi,Apple,rd-large,2018-02-20,5000.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-20,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-20,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-20,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-20,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-20,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-19,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-19,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-19,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-19,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-19,5000.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-19,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-18,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-18,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-18,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-18,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-18,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-18,4967.0
,Delhi Mandi,Apple,rd-large,2018-02-16,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-16,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-16,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-16,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-16,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-16,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-15,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-15,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-15,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-15,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-15,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-15,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-14,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-14,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-14,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-14,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-14,4967.0
,Delhi Mandi,Apple,golden-large,2018-02-14,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-13,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-13,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-13,4967.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-13,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-13,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-13,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-12,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-12,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-12,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-12,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-12,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-12,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-11,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-11,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-11,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-11,4967.0
,Delhi Mandi,Apple,golden-large,2018-02-11,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-11,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-09,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-09,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-09,4967.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-09,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-09,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-09,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-08,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-08,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-08,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-08,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-08,4967.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-08,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-07,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-07,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-07,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-07,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-07,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-07,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-06,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-06,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-06,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-06,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-06,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-06,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-05,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-05,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-05,4967.0
,Delhi Mandi,Apple,golden-large,2018-02-05,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-05,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-05,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-04,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-04,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-04,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-04,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-04,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-04,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-02,3833.0
,Delhi Mandi,Apple,golden-large,2018-02-02,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-02,4967.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-02,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-02,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-02,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-02-01,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-02-01,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-02-01,3833.0
,Delhi Mandi,Apple,rd-large,2018-02-01,4967.0
,Delhi Mandi,Apple,golden-large,2018-02-01,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-02-01,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-01-31,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-01-31,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-01-31,3833.0
,Delhi Mandi,Apple,rd-large,2018-01-31,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-01-31,3833.0
,Delhi Mandi,Apple,golden-large,2018-01-31,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-01-30,3833.0
,Delhi Mandi,Apple,rd-large,2018-01-30,4967.0
,Delhi Mandi,Apple,golden-large,2018-01-30,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-01-30,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-01-30,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-01-30,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-01-29,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-01-29,3833.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-01-29,3833.0
,Delhi Mandi,Apple,rd-large,2018-01-29,4967.0
,Delhi Mandi,Apple,golden-large,2018-01-29,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-01-29,3833.0
,F & V Market Parimpora Srinagar,Apple,hazratbali-large,2018-01-28,3833.0
,F&V Mandi Narwal,Apple,golden-medium,2018-01-28,3833.0
,F & V Market Ganderbal,Apple,others-large,2018-01-28,3833.0
,Delhi Mandi,Apple,rd-large,2018-01-28,4967.0
,Mega F & V Aglar Shopian,Apple,others-large,2018-01-28,3833.0
,Delhi Mandi,Apple,golden-large,2018-01-28,3833.0
,Delhi Mandi,Apple,rd-large,2018-01-26,4967.0
