Date,District,Market,Fruit,Variety,Grade,Min Price,Max Price,Avg Price
6/2/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/3/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/3/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/3/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/4/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/4/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/4/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/5/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/5/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/5/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/6/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/6/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/6/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/7/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/7/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/7/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/8/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,160,200,180
6/8/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,120,150,135
6/8/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,80,110,95
6/9/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/9/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/9/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,50,70,60
6/10/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/10/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/10/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,50,70,60
6/11/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/11/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/11/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/12/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/12/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/12/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/13/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/13/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/13/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/14/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/14/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/14/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/15/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/15/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/15/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/16/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/16/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/16/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/17/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/17/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/17/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/18/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,110,130,120
6/18/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,80,100,90
6/18/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,50,80,65
6/19/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/19/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/19/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,70,90,80
6/20/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/20/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/20/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,70,90,80
6/21/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/21/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/21/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/22/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/22/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/22/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/23/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/23/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/23/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/24/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/24/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/24/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,80,70
6/25/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/25/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/25/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
6/26/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/26/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/26/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
6/27/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/27/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/27/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
6/28/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/28/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/28/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
6/29/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/29/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/29/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
6/30/2023,Azadpur,Azadpur,Cherry,Makhmali,Super,120,140,130
6/30/2023,Azadpur,Azadpur,Cherry,Makhmali,Special,90,110,100
6/30/2023,Azadpur,Azadpur,Cherry,Makhmali,Fancy,60,70,65
5/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,180,230,205
5/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,140,180,160
5/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,90,130,110
5/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,180,230,205
5/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,140,180,160
5/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,90,130,110
5/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,180,230,205
5/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,140,180,160
5/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,90,130,110
5/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,180,230,205
5/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,140,180,160
5/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,90,130,110
5/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,180,230,205
5/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,140,180,160
5/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,90,130,110
5/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
5/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
5/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
5/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
5/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
5/31/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,220,280,250
5/31/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,240,210
5/31/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,140,120
6/1/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/1/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/1/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/2/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/2/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/2/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/3/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/3/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/3/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/4/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/4/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/4/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/5/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/5/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/5/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/6/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/6/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/6/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/7/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/7/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/7/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/8/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/8/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/8/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/9/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,200,250,225
6/9/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,150,200,175
6/9/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,130,115
6/10/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/10/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/10/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/11/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/11/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/11/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/12/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/12/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/12/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/13/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/13/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/13/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/14/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/14/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/14/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/15/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/15/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/15/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/16/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,250,300,275
6/16/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,180,260,220
6/16/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,110,140,125
6/17/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/17/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/17/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/18/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/18/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/18/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/19/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/19/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/19/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/20/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/20/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/20/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/21/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/22/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/23/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/24/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/25/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/26/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/27/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/28/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/29/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Super,240,300,270
6/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Special,190,230,210
6/30/2024,Azadpur,Azadpur,Cherry,Makhmali,Fancy,100,120,110
6/10/2012,Azadpur,Azadpur,Cherry,Misri,Super,60,65,62.5
6/10/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/10/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/11/2012,Azadpur,Azadpur,Cherry,Misri,Super,60,65,62.5
6/11/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/11/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/12/2012,Azadpur,Azadpur,Cherry,Misri,Super,60,65,62.5
6/12/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/12/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/13/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,60,55
6/13/2012,Azadpur,Azadpur,Cherry,Misri,Special,35,40,37.5
6/13/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,20,25,22.5
6/14/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,80,77.5
6/14/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,60,55
6/14/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,35,40,37.5
6/15/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,80,77.5
6/15/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,60,55
6/15/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,35,40,37.5
6/16/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
6/16/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,60,55
6/16/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/17/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
6/17/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,60,55
6/17/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/18/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
6/18/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,60,55
6/18/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/19/2012,Azadpur,Azadpur,Cherry,Misri,Super,65,70,67.5
6/19/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/19/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/20/2012,Azadpur,Azadpur,Cherry,Misri,Super,70,75,72.5
6/20/2012,Azadpur,Azadpur,Cherry,Misri,Special,45,50,47.5
6/20/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
6/21/2012,Azadpur,Azadpur,Cherry,Misri,Super,70,75,72.5
6/21/2012,Azadpur,Azadpur,Cherry,Misri,Special,45,50,47.5
6/21/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
6/22/2012,Azadpur,Azadpur,Cherry,Misri,Super,70,75,72.5
6/22/2012,Azadpur,Azadpur,Cherry,Misri,Special,45,50,47.5
6/22/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
6/23/2012,Azadpur,Azadpur,Cherry,Misri,Super,65,70,67.5
6/23/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/23/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/24/2012,Azadpur,Azadpur,Cherry,Misri,Super,65,70,67.5
6/24/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/24/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
6/25/2012,Azadpur,Azadpur,Cherry,Misri,Super,60,75,67.5
6/25/2012,Azadpur,Azadpur,Cherry,Misri,Special,45,50,47.5
6/25/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,35,40,37.5
6/26/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
6/26/2012,Azadpur,Azadpur,Cherry,Misri,Special,35,40,37.5
6/26/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,20,30,25
6/27/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
6/27/2012,Azadpur,Azadpur,Cherry,Misri,Special,35,40,37.5
6/27/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,20,30,25
6/28/2012,Azadpur,Azadpur,Cherry,Misri,Super,70,75,72.5
6/28/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/28/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
6/29/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
6/29/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/29/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
6/30/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
6/30/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
6/30/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
7/1/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
7/1/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
7/1/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
7/2/2012,Azadpur,Azadpur,Cherry,Misri,Super,50,75,62.5
7/2/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,50,45
7/2/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,30,35,32.5
7/3/2012,Azadpur,Azadpur,Cherry,Misri,Super,80,90,85
7/3/2012,Azadpur,Azadpur,Cherry,Misri,Special,60,75,67.5
7/3/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,30,27.5
7/4/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
7/4/2012,Azadpur,Azadpur,Cherry,Misri,Special,55,70,62.5
7/4/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,40,32.5
7/5/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
7/5/2012,Azadpur,Azadpur,Cherry,Misri,Special,55,70,62.5
7/5/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,40,32.5
7/6/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
7/6/2012,Azadpur,Azadpur,Cherry,Misri,Special,55,70,62.5
7/6/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,40,32.5
7/7/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,100,87.5
7/7/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/7/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,45,35
7/8/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,100,87.5
7/8/2012,Azadpur,Azadpur,Cherry,Misri,Special,50,70,60
7/8/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,45,35
7/9/2012,Azadpur,Azadpur,Cherry,Misri,Super,75,90,82.5
7/9/2012,Azadpur,Azadpur,Cherry,Misri,Special,40,60,50
7/9/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,25,35,30
7/10/2012,Azadpur,Azadpur,Cherry,Misri,Super,100,125,112.5
7/10/2012,Azadpur,Azadpur,Cherry,Misri,Special,85,100,92.5
7/10/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,62.5,80,70
7/11/2012,Azadpur,Azadpur,Cherry,Misri,Super,100,125,112.5
7/11/2012,Azadpur,Azadpur,Cherry,Misri,Special,85,100,92.5
7/11/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,62.5,80,70
7/12/2012,Azadpur,Azadpur,Cherry,Misri,Super,125,150,137.5
7/12/2012,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
7/12/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,60,90,75
7/13/2012,Azadpur,Azadpur,Cherry,Misri,Super,125,150,137.5
7/13/2012,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
7/13/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,60,90,75
7/14/2012,Azadpur,Azadpur,Cherry,Misri,Super,125,150,137.5
7/14/2012,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
7/14/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,60,90,75
7/15/2012,Azadpur,Azadpur,Cherry,Misri,Super,125,150,137.5
7/15/2012,Azadpur,Azadpur,Cherry,Misri,Special,100,120,110
7/15/2012,Azadpur,Azadpur,Cherry,Misri,Fancy,60,90,75
6/10/2013,Azadpur,Azadpur,Cherry,Misri,Super,80,90,85
6/10/2013,Azadpur,Azadpur,Cherry,Misri,Special,60,70,65
6/10/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/11/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,100,90
6/11/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,80,75
6/11/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,40,50,45
6/12/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/12/2013,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/12/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/13/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/13/2013,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/13/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/14/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/14/2013,Azadpur,Azadpur,Cherry,Misri,Special,80,90,85
6/14/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/15/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,120,105
6/15/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
6/15/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/16/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,120,105
6/16/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
6/16/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/17/2013,Azadpur,Azadpur,Cherry,Misri,Super,90,120,105
6/17/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,80
6/17/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/18/2013,Azadpur,Azadpur,Cherry,Misri,Super,85,110,97.5
6/18/2013,Azadpur,Azadpur,Cherry,Misri,Special,65,70,67.5
6/18/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,60,55
6/19/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/19/2013,Azadpur,Azadpur,Cherry,Misri,Special,75,75,95
6/19/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/20/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,140,120
6/20/2013,Azadpur,Azadpur,Cherry,Misri,Special,75,80,95
6/20/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/21/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/21/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,95
6/21/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/22/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
6/22/2013,Azadpur,Azadpur,Cherry,Misri,Special,70,90,95
6/22/2013,Azadpur,Azadpur,Cherry,Misri,Fancy,50,70,60
6/23/2013,Azadpur,Azadpur,Cherry,Misri,Super,100,120,110
